v ATLAS
# This file was created by ATLAS version 5.26.1.R on Thu Apr 19 17:03:38 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 7 210 76 75 205 79 78 206
d   1.700000e+00  1.000000e+18  4.411719e-08  1.000000e+18  6.261232e+09  1.330013e+06  6.262562e+09
d   1.700000e+00  1.000000e+18  4.411719e-08  1.000000e+18  6.261232e+09  1.330013e+06  6.262562e+09
d   1.665306e+00  5.608895e+17  1.243448e-06  5.608895e+17  9.206083e+09  1.486208e+07  9.220945e+09
d   1.665306e+00  5.608895e+17  1.243448e-06  5.608895e+17  9.206083e+09  1.486208e+07  9.220945e+09
d   1.630612e+00  3.145971e+17  3.149062e-05  3.145971e+17  1.353599e+10  1.492234e+08  1.368521e+10
d   1.630612e+00  3.145971e+17  3.149062e-05  3.145971e+17  1.353599e+10  1.492234e+08  1.368521e+10
d   1.595918e+00  1.764542e+17  7.165865e-04  1.764542e+17  1.990238e+10  1.346257e+09  2.124864e+10
d   1.595918e+00  1.764542e+17  7.165865e-04  1.764542e+17  1.990238e+10  1.346257e+09  2.124864e+10
d   1.561224e+00  9.897132e+16  1.465176e-02  9.897132e+16  2.926309e+10  1.091322e+10  4.017631e+10
d   1.561224e+00  9.897132e+16  1.465176e-02  9.897132e+16  2.926309e+10  1.091322e+10  4.017631e+10
d   1.526531e+00  5.551198e+16  2.691811e-01  5.551198e+16  4.302643e+10  7.948981e+10  1.225162e+11
d   1.526531e+00  5.551198e+16  2.691811e-01  5.551198e+16  4.302643e+10  7.948981e+10  1.225162e+11
d   1.491837e+00  3.113609e+16  4.443583e+00  3.113609e+16  6.326309e+10  5.202402e+11  5.835033e+11
d   1.491837e+00  3.113609e+16  4.443583e+00  3.113609e+16  6.326309e+10  5.202402e+11  5.835033e+11
d   1.457143e+00  1.746391e+16  6.591066e+01  1.746391e+16  9.301769e+10  3.059356e+12  3.152374e+12
d   1.457143e+00  1.746391e+16  6.591066e+01  1.746391e+16  9.301769e+10  3.059356e+12  3.152374e+12
d   1.422449e+00  9.795322e+15  8.784395e+02  9.795322e+15  1.367668e+11  1.616553e+13  1.630230e+13
d   1.422449e+00  9.795322e+15  8.784395e+02  9.795322e+15  1.367668e+11  1.616553e+13  1.630230e+13
d   1.387755e+00  5.494094e+15  1.051966e+04  5.494094e+15  2.010924e+11  7.675093e+13  7.695202e+13
d   1.387755e+00  5.494094e+15  1.051966e+04  5.494094e+15  2.010924e+11  7.675093e+13  7.695202e+13
d   1.353061e+00  3.081580e+15  1.131946e+05  3.081580e+15  2.956724e+11  3.274245e+14  3.277201e+14
d   1.353061e+00  3.081580e+15  1.131946e+05  3.081580e+15  2.956724e+11  3.274245e+14  3.277201e+14
d   1.318367e+00  1.728426e+15  1.094417e+06  1.728426e+15  4.347364e+11  1.255083e+15  1.255517e+15
d   1.318367e+00  1.728426e+15  1.094417e+06  1.728426e+15  4.347364e+11  1.255083e+15  1.255517e+15
d   1.283673e+00  9.694560e+14  9.507674e+06  9.694560e+14  6.392063e+11  4.322822e+15  4.323461e+15
d   1.283673e+00  9.694560e+14  9.507674e+06  9.694560e+14  6.392063e+11  4.322822e+15  4.323461e+15
d   1.248980e+00  5.437577e+14  7.421630e+07  5.437578e+14  9.398449e+11  1.337815e+16  1.337909e+16
d   1.248980e+00  5.437577e+14  7.421630e+07  5.437578e+14  9.398449e+11  1.337815e+16  1.337909e+16
d   1.214286e+00  3.049880e+14  5.205448e+08  3.049885e+14  1.381883e+12  3.720134e+16  3.720273e+16
d   1.214286e+00  3.049880e+14  5.205448e+08  3.049885e+14  1.381883e+12  3.720134e+16  3.720273e+16
d   1.179592e+00  1.710646e+14  3.280580e+09  1.710679e+14  2.031825e+12  9.295118e+16  9.295322e+16
d   1.179592e+00  1.710646e+14  3.280580e+09  1.710679e+14  2.031825e+12  9.295118e+16  9.295322e+16
d   1.144898e+00  9.594834e+13  1.857706e+10  9.596691e+13  2.987456e+12  2.086820e+17  2.086850e+17
d   1.144898e+00  9.594834e+13  1.857706e+10  9.596691e+13  2.987456e+12  2.086820e+17  2.086850e+17
d   1.110204e+00  5.381642e+13  9.452290e+10  5.391094e+13  4.392549e+12  4.209677e+17  4.209721e+17
d   1.110204e+00  5.381642e+13  9.452290e+10  5.391094e+13  4.392549e+12  4.209677e+17  4.209721e+17
d   1.075510e+00  3.018507e+13  4.321464e+11  3.061721e+13  6.458501e+12  7.630384e+17  7.630449e+17
d   1.075510e+00  3.018507e+13  4.321464e+11  3.061721e+13  6.458501e+12  7.630384e+17  7.630449e+17
d   1.040816e+00  1.693049e+13  1.775246e+12  1.870573e+13  9.496133e+12  1.242733e+18  1.242742e+18
d   1.040816e+00  1.693049e+13  1.775246e+12  1.870573e+13  9.496133e+12  1.242733e+18  1.242742e+18
d   1.006122e+00  9.496133e+12  6.552694e+12  1.604883e+13  1.396246e+13  1.818624e+18  1.818638e+18
d   1.006122e+00  9.496133e+12  6.552694e+12  1.604883e+13  1.396246e+13  1.818624e+18  1.818638e+18
d   9.714286e-01  5.326282e+12  2.173277e+13  2.705905e+13  2.052944e+13  2.391342e+18  2.391363e+18
d   9.714286e-01  5.326282e+12  2.173277e+13  2.705905e+13  2.052944e+13  2.391342e+18  2.391363e+18
d   9.367347e-01  2.987456e+12  6.476553e+13  6.775299e+13  3.018507e+13  2.825364e+18  2.825394e+18
d   9.367347e-01  2.987456e+12  6.476553e+13  6.775299e+13  3.018507e+13  2.825364e+18  2.825394e+18
d   9.020408e-01  1.675633e+12  1.734230e+14  1.750986e+14  4.438204e+13  2.999445e+18  2.999489e+18
d   9.020408e-01  1.675633e+12  1.734230e+14  1.750986e+14  4.438204e+13  2.999445e+18  2.999489e+18
d   8.673469e-01  9.398449e+11  4.172564e+14  4.181963e+14  6.525628e+13  2.861153e+18  2.861218e+18
d   8.673469e-01  9.398449e+11  4.172564e+14  4.181963e+14  6.525628e+13  2.861153e+18  2.861218e+18
d   8.326531e-01  5.271491e+11  9.020555e+14  9.025827e+14  9.594834e+13  2.452308e+18  2.452404e+18
d   8.326531e-01  5.271491e+11  9.020555e+14  9.025827e+14  9.594834e+13  2.452308e+18  2.452404e+18
d   7.979592e-01  2.956724e+11  1.752255e+15  1.752550e+15  1.410758e+14  1.888612e+18  1.888753e+18
d   7.979592e-01  2.956724e+11  1.752255e+15  1.752550e+15  1.410758e+14  1.888612e+18  1.888753e+18
d   7.632653e-01  1.658396e+11  3.058405e+15  3.058571e+15  2.074281e+14  1.306906e+18  1.307113e+18
d   7.632653e-01  1.658396e+11  3.058405e+15  3.058571e+15  2.074281e+14  1.306906e+18  1.307113e+18
d   7.285714e-01  9.301769e+10  4.796523e+15  4.796616e+15  3.049880e+14  8.126050e+17  8.129100e+17
d   7.285714e-01  9.301769e+10  4.796523e+15  4.796616e+15  3.049880e+14  8.126050e+17  8.129100e+17
d   6.938776e-01  5.217265e+10  6.759145e+15  6.759197e+15  4.484333e+14  4.539923e+17  4.544408e+17
d   6.938776e-01  5.217265e+10  6.759145e+15  6.759197e+15  4.484333e+14  4.539923e+17  4.544408e+17
d   6.591837e-01  2.926309e+10  8.558365e+15  8.558395e+15  6.593454e+14  2.279037e+17  2.285630e+17
d   6.591837e-01  2.926309e+10  8.558365e+15  8.558395e+15  6.593454e+14  2.279037e+17  2.285630e+17
d   6.244898e-01  1.641336e+10  9.736966e+15  9.736982e+15  9.694560e+14  1.027988e+17  1.037682e+17
d   6.244898e-01  1.641336e+10  9.736966e+15  9.736982e+15  9.694560e+14  1.027988e+17  1.037682e+17
d   5.897959e-01  9.206083e+09  9.953830e+15  9.953839e+15  1.425421e+15  4.166373e+16  4.308915e+16
d   5.897959e-01  9.206083e+09  9.953830e+15  9.953839e+15  1.425421e+15  4.166373e+16  4.308915e+16
d   5.551020e-01  5.163596e+09  9.143039e+15  9.143044e+15  2.095841e+15  1.517268e+16  1.726852e+16
d   5.551020e-01  5.163596e+09  9.143039e+15  9.143044e+15  2.095841e+15  1.517268e+16  1.726852e+16
d   5.204082e-01  2.896207e+09  7.546137e+15  7.546140e+15  3.081580e+15  4.964781e+15  8.046361e+15
d   5.204082e-01  2.896207e+09  7.546137e+15  7.546140e+15  3.081580e+15  4.964781e+15  8.046361e+15
d   4.857143e-01  1.624452e+09  5.596191e+15  5.596193e+15  4.530942e+15  1.459727e+15  5.990669e+15
d   4.857143e-01  1.624452e+09  5.596191e+15  5.596193e+15  4.530942e+15  1.459727e+15  5.990669e+15
d   4.510204e-01  9.111382e+08  3.729016e+15  3.729016e+15  6.661984e+15  3.856356e+14  7.047620e+15
d   4.510204e-01  9.111382e+08  3.729016e+15  3.729016e+15  6.661984e+15  3.856356e+14  7.047620e+15
d   4.163265e-01  5.110479e+08  2.232696e+15  2.232697e+15  9.795322e+15  9.154113e+13  9.886863e+15
d   4.163265e-01  5.110479e+08  2.232696e+15  2.232697e+15  9.795322e+15  9.154113e+13  9.886863e+15
d   3.816327e-01  2.866414e+08  1.201154e+15  1.201155e+15  1.440237e+16  1.952492e+13  1.442189e+16
d   3.816327e-01  2.866414e+08  1.201154e+15  1.201155e+15  1.440237e+16  1.952492e+13  1.442189e+16
d   3.469388e-01  1.607742e+08  5.806330e+14  5.806332e+14  2.117624e+16  3.741932e+12  2.117999e+16
d   3.469388e-01  1.607742e+08  5.806330e+14  5.806332e+14  2.117624e+16  3.741932e+12  2.117999e+16
d   3.122449e-01  9.017655e+07  2.521961e+14  2.521962e+14  3.113609e+16  6.443715e+11  3.113673e+16
d   3.122449e-01  9.017655e+07  2.521961e+14  2.521962e+14  3.113609e+16  6.443715e+11  3.113673e+16
d   2.775510e-01  5.057908e+07  9.842579e+13  9.842584e+13  4.578035e+16  9.970354e+10  4.578045e+16
d   2.775510e-01  5.057908e+07  9.842579e+13  9.842584e+13  4.578035e+16  9.970354e+10  4.578045e+16
d   2.428571e-01  2.836928e+07  3.451542e+13  3.451545e+13  6.731227e+16  1.386177e+10  6.731229e+16
d   2.428571e-01  2.836928e+07  3.451542e+13  3.451545e+13  6.731227e+16  1.386177e+10  6.731229e+16
d   2.081633e-01  1.591203e+07  1.087555e+13  1.087556e+13  9.897132e+16  1.731651e+09  9.897132e+16
d   2.081633e-01  1.591203e+07  1.087555e+13  1.087556e+13  9.897132e+16  1.731651e+09  9.897132e+16
d   1.734694e-01  8.924892e+06  3.079094e+12  3.079103e+12  1.455206e+17  1.943729e+08  1.455206e+17
d   1.734694e-01  8.924892e+06  3.079094e+12  3.079103e+12  1.455206e+17  1.943729e+08  1.455206e+17
d   1.387755e-01  5.005879e+06  7.833006e+11  7.833056e+11  2.139634e+17  1.960402e+07  2.139634e+17
d   1.387755e-01  5.005879e+06  7.833006e+11  7.833056e+11  2.139634e+17  1.960402e+07  2.139634e+17
d   1.040816e-01  2.807745e+06  1.790473e+11  1.790501e+11  3.145971e+17  1.776594e+06  3.145971e+17
d   1.040816e-01  2.807745e+06  1.790473e+11  1.790501e+11  3.145971e+17  1.776594e+06  3.145971e+17
d   6.938776e-02  1.574835e+06  3.677400e+10  3.677557e+10  4.625618e+17  1.446655e+05  4.625618e+17
d   6.938776e-02  1.574835e+06  3.677400e+10  3.677557e+10  4.625618e+17  1.446655e+05  4.625618e+17
d   3.469388e-02  8.833084e+05  6.786529e+09  6.787412e+09  6.801190e+17  1.058463e+04  6.801190e+17
d   3.469388e-02  8.833084e+05  6.786529e+09  6.787412e+09  6.801190e+17  1.058463e+04  6.801190e+17
d   0.000000e+00  4.954384e+05  1.125352e+09  1.125847e+09  1.000000e+18  6.958568e+02  1.000000e+18
d   0.000000e+00  4.954384e+05  1.125352e+09  1.125847e+09  1.000000e+18  6.958568e+02  1.000000e+18
