v ATLAS
# This file was created by ATLAS version 5.26.1.R on Thu Apr 19 17:03:38 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 7 210 76 75 205 79 78 206
d   1.700000e+00  1.000000e+21  4.785117e+13  1.000000e+21  7.038739e+14  1.084855e+02  7.038739e+14
d   1.700000e+00  1.000000e+21  4.785117e+13  1.000000e+21  7.038739e+14  1.084855e+02  7.038739e+14
d   1.665306e+00  6.091889e+20  1.563801e+14  6.091891e+20  9.398449e+14  9.204774e+02  9.398449e+14
d   1.665306e+00  6.091889e+20  1.563801e+14  6.091891e+20  9.398449e+14  9.204774e+02  9.398449e+14
d   1.630612e+00  3.711112e+20  4.812085e+14  3.711116e+20  1.254924e+15  7.353892e+03  1.254924e+15
d   1.630612e+00  3.711112e+20  4.812085e+14  3.711116e+20  1.254924e+15  7.353892e+03  1.254924e+15
d   1.595918e+00  2.260768e+20  1.394273e+15  2.260782e+20  1.675633e+15  5.532024e+04  1.675633e+15
d   1.595918e+00  2.260768e+20  1.394273e+15  2.260782e+20  1.675633e+15  5.532024e+04  1.675633e+15
d   1.561224e+00  1.377235e+20  3.803863e+15  1.377273e+20  2.237382e+15  3.918444e+05  2.237382e+15
d   1.561224e+00  1.377235e+20  3.803863e+15  1.377273e+20  2.237382e+15  3.918444e+05  2.237382e+15
d   1.526531e+00  8.389963e+19  9.771581e+15  8.390940e+19  2.987456e+15  2.613400e+06  2.987456e+15
d   1.526531e+00  8.389963e+19  9.771581e+15  8.390940e+19  2.987456e+15  2.613400e+06  2.987456e+15
d   1.491837e+00  5.111072e+19  2.363565e+16  5.113436e+19  3.988989e+15  1.641198e+07  3.988989e+15
d   1.491837e+00  5.111072e+19  2.363565e+16  5.113436e+19  3.988989e+15  1.641198e+07  3.988989e+15
d   1.457143e+00  3.113609e+19  5.383106e+16  3.118992e+19  5.326282e+15  9.704627e+07  5.326282e+15
d   1.457143e+00  3.113609e+19  5.383106e+16  3.118992e+19  5.326282e+15  9.704627e+07  5.326282e+15
d   1.422449e+00  1.896776e+19  1.154413e+17  1.908320e+19  7.111897e+15  5.403304e+08  7.111898e+15
d   1.422449e+00  1.896776e+19  1.154413e+17  1.908320e+19  7.111897e+15  5.403304e+08  7.111898e+15
d   1.387755e+00  1.155495e+19  2.331052e+17  1.178805e+19  9.496133e+15  2.832714e+09  9.496136e+15
d   1.387755e+00  1.155495e+19  2.331052e+17  1.178805e+19  9.496133e+15  2.832714e+09  9.496136e+15
d   1.353061e+00  7.039147e+18  4.432060e+17  7.482353e+18  1.267968e+16  1.398327e+10  1.267969e+16
