v ATLAS
# This file was created by ATLAS version 5.26.1.R on Wed Apr 18 00:13:15 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Electrode #0 = 0 (V) 
# Electrode #1 = 1 (V) 
# Electrode #2 = 0 (V) 
o 1 Energy (eV) 
o 2 Transmission  (electrons)  , state=1
p 2 3000  3001 
d  -4.44119831   1e-14  
d  -4.38303368   1e-14  
d  -4.32486905   1e-14  
d  -4.26670442   1e-14  
d  -4.20853979   1e-14  
d  -4.15511786   1e-14  
d  -4.1286761   1e-14  
d  -4.09749822   1e-14  
d  -4.07050423   1e-14  
d  -4.04406247   1e-14  
d  -4.02290906   1e-14  
d  -4.00516321   1e-14  
d  -3.9918043   1e-14  
d  -3.98343754   1e-14  
d  -3.97588126   1e-14  
d  -3.97059357   1e-14  
d  -3.96571792   1e-14  
d  -3.96197986   1e-14  
d  -3.95878369   1e-14  
d  -3.95543576   1e-14  
d  -3.95303437   1e-14  
d  -3.95043105   1e-14  
d  -3.94852418   1e-14  
d  -3.94640732   1e-14  
d  -3.94449678   1e-14  
d  -3.94305876   1e-14  
d  -3.94143091   1e-14  
d  -3.93994548   1e-14  
d  -3.93868734   1e-14  
d  -3.93751122   1e-14  
d  -3.9363116   1e-14  
d  -3.93519491   1e-14  
d  -3.9341503   1e-14  
d  -3.93325159   1e-14  
d  -3.93240522   1e-14  
d  -3.93154023   1e-14  
d  -3.93071184   1e-14  
d  -3.92994567   1e-14  
d  -3.92922085   1e-14  
d  -3.92853495   1e-14  
d  -3.92795152   1e-14  
d  -3.92740065   1e-14  
d  -3.92681369   1e-14  
d  -3.92628861   1e-14  
d  -3.92576353   1e-14  
d  -3.92529911   1e-14  
d  -3.92485786   1e-14  
d  -3.9244166   1e-14  
d  -3.92404189   1e-14  
d  -3.92369114   1e-14  
d  -3.92334039   1e-14  
d  -3.92300433   1e-14  
d  -3.92262053   1e-14  
d  -3.92225006   1e-14  
d  -3.92184255   1e-14  
d  -3.92140179   1e-14  
d  -3.92093473   1e-14  
d  -3.92046768   1e-14  
d  -3.91996176   1e-14  
d  -3.91944184   1e-14  
d  -3.91891204   1e-14  
d  -3.91834244   1e-14  
d  -3.91777285   1e-14  
d  -3.91721636   1e-14  
d  -3.9166542   1e-14  
d  -3.91600759   1e-14  
d  -3.91533964   1e-14  
d  -3.91464085   1e-14  
d  -3.91392112   1e-14  
d  -3.91315919   1e-14  
d  -3.91242894   1e-14  
d  -3.91169734   1e-14  
d  -3.91084255   1e-14  
d  -3.90994169   1e-14  
d  -3.90897955   1e-14  
d  -3.90796586   1e-14  
d  -3.90699254   1e-14  
d  -3.9059485   1e-14  
d  -3.90470523   1e-14  
d  -3.90335014   1e-14  
d  -3.90185355   1e-14  
d  -3.90048068   1e-14  
d  -3.89856272   1e-14  
d  -3.89653653   1e-14  
d  -3.89404003   1e-14  
d  -3.8907296   1e-14  
d  -3.88658798   1e-14  
d  -3.88070278   1e-14  
d  -3.86954686   1e-14  
d  -3.85220826   1e-14  
d  -3.83252839   1e-14  
d  -3.81196276   1e-14  
d  -3.79402719   1e-14  
d  -3.77435652   1e-14  
d  -3.75700288   1e-14  
d  -3.74113531   1e-14  
d  -3.72676136   1e-14  
d  -3.71468937   1e-14  
d  -3.70560795   1e-14  
d  -3.69734156   1e-14  
d  -3.69050163   1e-14  
d  -3.68526255   1e-14  
d  -3.68102512   1e-14  
d  -3.67746501   1e-14  
d  -3.67387784   1e-14  
d  -3.67079837   1e-14  
d  -3.66823812   1e-14  
d  -3.66571342   1e-14  
d  -3.66346564   1e-14  
d  -3.66163194   1e-14  
d  -3.65959653   1e-14  
d  -3.65801278   1e-14  
d  -3.65650471   1e-14  
d  -3.65492757   1e-14  
d  -3.65347123   1e-14  
d  -3.65235756   1e-14  
d  -3.65119666   1e-14  
d  -3.65000427   1e-14  
d  -3.64890229   1e-14  
d  -3.64796526   1e-14  
d  -3.64707305   1e-14  
d  -3.64614551   1e-14  
d  -3.64544779   1e-14  
d  -3.64461759   1e-14  
d  -3.64385482   1e-14  
d  -3.64318968   1e-14  
d  -3.64256925   1e-14  
d  -3.64196787   1e-14  
d  -3.64136541   1e-14  
d  -3.64080613   1e-14  
d  -3.64034031   1e-14  
d  -3.63981889   1e-14  
d  -3.6393259   1e-14  
d  -3.63888858   1e-14  
d  -3.63845125   1e-14  
d  -3.6380433   1e-14  
d  -3.63769703   1e-14  
d  -3.63738224   1e-14  
d  -3.63703597   1e-14  
d  -3.6366997   1e-14  
d  -3.63628878   1e-14  
d  -3.63587786   1e-14  
d  -3.63550241   1e-14  
d  -3.63507507   1e-14  
d  -3.634605   1e-14  
d  -3.63412779   1e-14  
d  -3.63360505   1e-14  
d  -3.6330823   1e-14  
d  -3.63252915   1e-14  
d  -3.63200882   1e-14  
d  -3.63148229   1e-14  
d  -3.63086111   1e-14  
d  -3.63023973   1e-14  
d  -3.62969083   1e-14  
d  -3.62901996   1e-14  
d  -3.62830458   1e-14  
d  -3.62757997   1e-14  
d  -3.62687238   1e-14  
d  -3.6261554   1e-14  
d  -3.62531678   1e-14  
d  -3.62460403   1e-14  
d  -3.62369911   1e-14  
d  -3.62272467   1e-14  
d  -3.6216969   1e-14  
d  -3.62081277   1e-14  
d  -3.61965557   1e-14  
d  -3.6186249   1e-14  
d  -3.61726888   1e-14  
d  -3.61591041   1e-14  
d  -3.61440337   1e-14  
d  -3.61285746   1e-14  
d  -3.61087848   1e-14  
d  -3.60890562   1e-14  
d  -3.60574822   1e-14  
d  -3.60292712   1e-14  
d  -3.59832724   1e-14  
d  -3.58987962   1e-14  
d  -3.57927789   1e-14  
d  -3.56659211   1e-14  
d  -3.55087191   1e-14  
d  -3.53638069   1e-14  
d  -3.5211396   1e-14  
d  -3.50841104   1e-14  
d  -3.49407387   1e-14  
d  -3.4819651   1e-14  
d  -3.46826267   1e-14  
d  -3.45768728   1e-14  
d  -3.44850884   1e-14  
d  -3.43982636   1e-14  
d  -3.43355514   1e-14  
d  -3.4277768   1e-14  
d  -3.42318853   1e-14  
d  -3.41861572   1e-14  
d  -3.41474859   1e-14  
d  -3.41157896   1e-14  
d  -3.40816825   1e-14  
d  -3.40552694   1e-14  
d  -3.40289813   1e-14  
d  -3.40080669   1e-14  
d  -3.39867225   1e-14  
d  -3.39674909   1e-14  
d  -3.39460408   1e-14  
d  -3.39301921   1e-14  
d  -3.39154919   1e-14  
d  -3.39003673   1e-14  
d  -3.38863573   1e-14  
d  -3.38733424   1e-14  
d  -3.38623774   1e-14  
d  -3.3850934   1e-14  
d  -3.38391696   1e-14  
d  -3.38301848   1e-14  
d  -3.38198928   1e-14  
d  -3.38118634   1e-14  
d  -3.38032603   1e-14  
d  -3.37948646   1e-14  
d  -3.37866044   1e-14  
d  -3.37797153   1e-14  
d  -3.37730183   1e-14  
d  -3.37662428   1e-14  
d  -3.37607879   1e-14  
d  -3.37548129   1e-14  
d  -3.37493811   1e-14  
d  -3.37440654   1e-14  
d  -3.3738902   1e-14  
d  -3.37339563   1e-14  
d  -3.37300295   1e-14  
d  -3.37257101   1e-14  
d  -3.37218031   1e-14  
d  -3.37183617   1e-14  
d  -3.37149204   1e-14  
d  -3.3711479   1e-14  
d  -3.37086579   1e-14  
d  -3.37045093   1e-14  
d  -3.37003607   1e-14  
d  -3.36965892   1e-14  
d  -3.36920083   1e-14  
d  -3.36872736   1e-14  
d  -3.36825388   1e-14  
d  -3.36777833   1e-14  
d  -3.36725244   1e-14  
d  -3.3667614   1e-14  
d  -3.366186   1e-14  
d  -3.3656629   1e-14  
d  -3.36510134   1e-14  
d  -3.3644771   1e-14  
d  -3.36388054   1e-14  
d  -3.3632065   1e-14  
d  -3.36250879   1e-14  
d  -3.36186508   1e-14  
d  -3.36114431   1e-14  
d  -3.36042299   1e-14  
d  -3.35967644   1e-14  
d  -3.3589035   1e-14  
d  -3.35799417   1e-14  
d  -3.35712578   1e-14  
d  -3.35622082   1e-14  
d  -3.35515417   1e-14  
d  -3.35421464   1e-14  
d  -3.35310808   1e-14  
