v ATLAS
# This file was created by ATLAS version 5.26.1.R on Mon May  7 23:56:05 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 7 210 76 75 205 79 78 206
d   3.200000e+00  0.000000e+00  8.100000e+18  8.100000e+18  0.000000e+00  1.234155e+12  1.234155e+12
d   3.200000e+00  0.000000e+00  8.100000e+18  8.100000e+18  0.000000e+00  1.234155e+12  1.234155e+12
d   3.060870e+00  0.000000e+00  1.255228e+17  1.255228e+17  0.000000e+00  7.517764e+14  7.517764e+14
d   3.060870e+00  0.000000e+00  1.255228e+17  1.255228e+17  0.000000e+00  7.517764e+14  7.517764e+14
d   2.921739e+00  0.000000e+00  2.386828e+16  2.386828e+16  0.000000e+00  9.538404e+15  9.538404e+15
d   2.921739e+00  0.000000e+00  2.386828e+16  2.386828e+16  0.000000e+00  9.538404e+15  9.538404e+15
d   2.782609e+00  0.000000e+00  1.112313e+16  1.112313e+16  0.000000e+00  2.520645e+15  2.520645e+15
d   2.782609e+00  0.000000e+00  1.112313e+16  1.112313e+16  0.000000e+00  2.520645e+15  2.520645e+15
d   2.643478e+00  0.000000e+00  5.344786e+15  5.344786e+15  0.000000e+00  1.388866e+13  1.388866e+13
d   2.643478e+00  0.000000e+00  5.344786e+15  5.344786e+15  0.000000e+00  1.388866e+13  1.388866e+13
d   2.504348e+00  0.000000e+00  2.569839e+15  2.569839e+15  0.000000e+00  6.142724e+10  6.142724e+10
d   2.504348e+00  0.000000e+00  2.569839e+15  2.569839e+15  0.000000e+00  6.142724e+10  6.142724e+10
d   2.365217e+00  0.000000e+00  1.235626e+15  1.235626e+15  0.000000e+00  2.405492e+11  2.405492e+11
d   2.365217e+00  0.000000e+00  1.235626e+15  1.235626e+15  0.000000e+00  2.405492e+11  2.405492e+11
d   2.226087e+00  0.000000e+00  5.941117e+14  5.941117e+14  0.000000e+00  9.670294e+11  9.670294e+11
d   2.226087e+00  0.000000e+00  5.941117e+14  5.941117e+14  0.000000e+00  9.670294e+11  9.670294e+11
d   2.086957e+00  0.000000e+00  2.856599e+14  2.856599e+14  0.000000e+00  3.887546e+12  3.887546e+12
d   2.086957e+00  0.000000e+00  2.856599e+14  2.856599e+14  0.000000e+00  3.887546e+12  3.887546e+12
d   1.947826e+00  0.000000e+00  1.373506e+14  1.373506e+14  0.000000e+00  1.562828e+13  1.562828e+13
d   1.947826e+00  0.000000e+00  1.373506e+14  1.373506e+14  0.000000e+00  1.562828e+13  1.562828e+13
d   1.808696e+00  0.000000e+00  6.604069e+13  6.604069e+13  0.000000e+00  6.282711e+13  6.282711e+13
d   1.808696e+00  0.000000e+00  6.604069e+13  6.604069e+13  0.000000e+00  6.282711e+13  6.282711e+13
d   1.669565e+00  0.000000e+00  3.175358e+13  3.175358e+13  0.000000e+00  2.525707e+14  2.525707e+14
d   1.669565e+00  0.000000e+00  3.175358e+13  3.175358e+13  0.000000e+00  2.525707e+14  2.525707e+14
d   1.530435e+00  0.000000e+00  1.526771e+13  1.526771e+13  0.000000e+00  1.015357e+15  1.015357e+15
d   1.530435e+00  0.000000e+00  1.526771e+13  1.526771e+13  0.000000e+00  1.015357e+15  1.015357e+15
d   1.391304e+00  0.000000e+00  7.340997e+12  7.340997e+12  0.000000e+00  4.081826e+15  4.081826e+15
d   1.391304e+00  0.000000e+00  7.340997e+12  7.340997e+12  0.000000e+00  4.081826e+15  4.081826e+15
d   1.252174e+00  0.000000e+00  3.529687e+12  3.529687e+12  0.000000e+00  1.640931e+16  1.640931e+16
d   1.252174e+00  0.000000e+00  3.529687e+12  3.529687e+12  0.000000e+00  1.640931e+16  1.640931e+16
d   1.113043e+00  0.000000e+00  1.697139e+12  1.697139e+12  0.000000e+00  6.596690e+16  6.596690e+16
d   1.113043e+00  0.000000e+00  1.697139e+12  1.697139e+12  0.000000e+00  6.596690e+16  6.596690e+16
d   9.739130e-01  0.000000e+00  8.160157e+11  8.160157e+11  0.000000e+00  2.651929e+17  2.651929e+17
d   9.739130e-01  0.000000e+00  8.160157e+11  8.160157e+11  0.000000e+00  2.651929e+17  2.651929e+17
d   8.347826e-01  0.000000e+00  3.923554e+11  3.923554e+11  0.000000e+00  1.066099e+18  1.066099e+18
d   8.347826e-01  0.000000e+00  3.923554e+11  3.923554e+11  0.000000e+00  1.066099e+18  1.066099e+18
d   6.956522e-01  0.000000e+00  1.886517e+11  1.886517e+11  0.000000e+00  4.285816e+18  4.285816e+18
d   6.956522e-01  0.000000e+00  1.886517e+11  1.886517e+11  0.000000e+00  4.285816e+18  4.285816e+18
d   5.565217e-01  0.000000e+00  9.070725e+10  9.070725e+10  0.000000e+00  1.722937e+19  1.722937e+19
d   5.565217e-01  0.000000e+00  9.070725e+10  9.070725e+10  0.000000e+00  1.722937e+19  1.722937e+19
d   4.173913e-01  0.000000e+00  4.361372e+10  4.361372e+10  0.000000e+00  6.926361e+19  6.926361e+19
d   4.173913e-01  0.000000e+00  4.361372e+10  4.361372e+10  0.000000e+00  6.926361e+19  6.926361e+19
d   2.782609e-01  0.000000e+00  2.097028e+10  2.097028e+10  0.000000e+00  2.784460e+20  2.784460e+20
d   2.782609e-01  0.000000e+00  2.097028e+10  2.097028e+10  0.000000e+00  2.784460e+20  2.784460e+20
d   1.391304e-01  0.000000e+00  1.008290e+10  1.008290e+10  0.000000e+00  1.119378e+21  1.119378e+21
d   1.391304e-01  0.000000e+00  1.008290e+10  1.008290e+10  0.000000e+00  1.119378e+21  1.119378e+21
d   0.000000e+00  0.000000e+00  4.848045e+09  4.848045e+09  0.000000e+00  4.500000e+21  4.500000e+21
d   0.000000e+00  0.000000e+00  4.848045e+09  4.848045e+09  0.000000e+00  4.500000e+21  4.500000e+21
