v ATLAS
# This file was created by ATLAS version 5.26.1.R on Wed Apr 18 02:48:38 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Electrode #0 = 0 (V) 
# Electrode #1 = -2 (V) 
o 1 Energy (eV) 
o 2 Transmission  (holes)  
o 3 Transmission  (holes)  , band=1
o 4 Transmission  (holes)  , band=2
o 5 DOS(1/eV cm)  (holes)  y=0.015 
o 6 DOS(1/eV cm)  (holes)  y=0.015, band=1 
o 7 DOS(1/eV cm)  (holes)  y=0.015, band=2 
o 8 J(A/eV)  (holes)  y=0.015 
o 9 J(A/eV)  (holes)  y=0.015, band=1 
o 10 J(A/eV)  (holes)  y=0.015, band=2 
p 10 3000  3001  3002  3003  3004  3005  3006  3007  3008  3009 
d  2.03659399   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03631828   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03584823   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0354433   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0351895   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03468196   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03441183   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03387159   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03357165   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03304035   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03238054   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0316783   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03097606   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03047068   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.03010021   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02957158   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02886933   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02816709   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02756205   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02752933   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02746485   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02684509   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02646825   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02606037   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02535813   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02496091   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02443924   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02372797   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0230167   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02230542   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02186775   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02175259   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02114468   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.02044244   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0197402   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01925012   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01881661   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01833572   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01787959   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01753255   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01693123   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01649096   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01614432   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01552675   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01510714   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01455067   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01412227   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01353932   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01331605   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01271779   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01218873   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01180753   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01131331   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.01086674   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0104538   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00990882   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00951759   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00912222   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00850434   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00813495   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0078021   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00709986   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00672756   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00639762   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00591095   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00554777   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00499313   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00445642   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00423536   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00358865   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00338019   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00286452   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00221806   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00195217   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00148193   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00095002   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.0005508   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  2.00007745   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99963742   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99937521   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99867296   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99848305   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99797072   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99745727   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99720087   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99656624   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.9962762   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.995864   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99516176   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99507781   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99448785   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99412704   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99375728   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
d  1.99322372   2e-14   1e-14   1e-14   2e-14   1e-14   1e-14   4.86826806e-26   2.43413403e-26   2.43413403e-26  
