v ATLAS
# This file was created by ATLAS version 5.26.1.R on Tue May  8 00:55:11 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 7 210 76 75 205 79 78 206
d   3.200000e+00  1.000000e+17  0.000000e+00  1.000000e+17  0.000000e+00  0.000000e+00  0.000000e+00
d   3.200000e+00  1.000000e+17  0.000000e+00  1.000000e+17  0.000000e+00  0.000000e+00  0.000000e+00
d   2.909091e+00  2.162975e+16  0.000000e+00  2.162975e+16  0.000000e+00  0.000000e+00  0.000000e+00
d   2.909091e+00  2.162975e+16  0.000000e+00  2.162975e+16  0.000000e+00  0.000000e+00  0.000000e+00
d   2.618182e+00  4.678461e+15  0.000000e+00  4.678461e+15  0.000000e+00  0.000000e+00  0.000000e+00
d   2.618182e+00  4.678461e+15  0.000000e+00  4.678461e+15  0.000000e+00  0.000000e+00  0.000000e+00
d   2.327273e+00  1.011939e+15  0.000000e+00  1.011939e+15  0.000000e+00  0.000000e+00  0.000000e+00
d   2.327273e+00  1.011939e+15  0.000000e+00  1.011939e+15  0.000000e+00  0.000000e+00  0.000000e+00
d   2.036364e+00  2.188800e+14  0.000000e+00  2.188800e+14  0.000000e+00  0.000000e+00  0.000000e+00
d   2.036364e+00  2.188800e+14  0.000000e+00  2.188800e+14  0.000000e+00  0.000000e+00  0.000000e+00
d   1.745455e+00  4.734319e+13  0.000000e+00  4.734319e+13  0.000000e+00  0.000000e+00  0.000000e+00
d   1.745455e+00  4.734319e+13  0.000000e+00  4.734319e+13  0.000000e+00  0.000000e+00  0.000000e+00
d   1.454545e+00  1.024021e+13  0.000000e+00  1.024021e+13  0.000000e+00  0.000000e+00  0.000000e+00
d   1.454545e+00  1.024021e+13  0.000000e+00  1.024021e+13  0.000000e+00  0.000000e+00  0.000000e+00
d   1.163636e+00  2.214933e+12  0.000000e+00  2.214933e+12  0.000000e+00  0.000000e+00  0.000000e+00
d   1.163636e+00  2.214933e+12  0.000000e+00  2.214933e+12  0.000000e+00  0.000000e+00  0.000000e+00
d   8.727273e-01  4.790845e+11  0.000000e+00  4.790845e+11  0.000000e+00  0.000000e+00  0.000000e+00
d   8.727273e-01  4.790845e+11  0.000000e+00  4.790845e+11  0.000000e+00  0.000000e+00  0.000000e+00
d   5.818182e-01  1.036248e+11  0.000000e+00  1.036248e+11  0.000000e+00  0.000000e+00  0.000000e+00
d   5.818182e-01  1.036248e+11  0.000000e+00  1.036248e+11  0.000000e+00  0.000000e+00  0.000000e+00
d   2.909091e-01  2.241378e+10  0.000000e+00  2.241378e+10  0.000000e+00  0.000000e+00  0.000000e+00
d   2.909091e-01  2.241378e+10  0.000000e+00  2.241378e+10  0.000000e+00  0.000000e+00  0.000000e+00
d   0.000000e+00  4.848045e+09  0.000000e+00  4.848045e+09  0.000000e+00  0.000000e+00  0.000000e+00
d   0.000000e+00  4.848045e+09  0.000000e+00  4.848045e+09  0.000000e+00  0.000000e+00  0.000000e+00
