v ATLAS
# This file was created by ATLAS version 5.26.1.R on Wed Apr 18 00:55:44 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Electrode #0 = 0 (V) 
# Electrode #1 = 0 (V) 
# Electrode #2 = 1 (V) 
o 1 Energy (eV) 
o 2 Transmission  (electrons)  
p 2 3000  3001 
d  -1.17573602   1e-12  
d  -1.10667508   1e-12  
d  -1.09821557   1e-12  
d  -1.08911177   1e-12  
d  -1.07594626   1e-12  
d  -1.06422257   1e-12  
d  -1.05615206   1e-12  
d  -1.05052779   1e-12  
d  -1.0465239   1e-12  
d  -1.04180911   1e-12  
d  -1.03698653   1e-12  
d  -1.03226661   1e-12  
d  -1.02830986   1e-12  
d  -1.02429863   1e-12  
d  -1.01887194   1e-12  
d  -1.01208362   1e-12  
d  -1.00448153   1e-12  
d  -0.996296263   1e-12  
d  -0.988685935   1e-12  
d  -0.98226299   1e-12  
d  -0.977191433   1e-12  
d  -0.972631055   1e-12  
d  -0.96618018   1e-12  
d  -0.958130677   1e-12  
d  -0.950269095   1e-12  
d  -0.943604785   1e-12  
d  -0.938269589   1e-12  
d  -0.933499263   1e-12  
d  -0.925561932   1e-12  
d  -0.912910975   1e-12  
d  -0.898369003   1e-12  
d  -0.888715694   1e-12  
d  -0.88203537   1e-12  
d  -0.877252201   1e-12  
d  -0.873657722   1e-12  
d  -0.870287162   1e-12  
d  -0.866604347   1e-12  
d  -0.863084187   1e-12  
d  -0.858804596   1e-12  
d  -0.853006223   1e-12  
d  -0.845944496   1e-12  
d  -0.838139857   1e-12  
d  -0.830955501   1e-12  
d  -0.824994379   1e-12  
d  -0.820431623   1e-12  
d  -0.814920975   1e-12  
d  -0.806775662   1e-12  
d  -0.797442191   1e-12  
d  -0.788760221   1e-12  
d  -0.781884855   1e-12  
d  -0.776863614   1e-12  
d  -0.771571934   1e-12  
d  -0.763106637   1e-12  
d  -0.749875815   1e-12  
d  -0.735300154   1e-12  
d  -0.726030448   1e-12  
d  -0.71975271   1e-12  
d  -0.714939081   1e-12  
d  -0.711124107   1e-12  
d  -0.708254461   1e-12  
d  -0.705112638   1e-12  
d  -0.702026048   1e-12  
d  -0.697702135   1e-12  
d  -0.692211786   1e-12  
d  -0.685354297   1e-12  
d  -0.677845733   1e-12  
d  -0.670575825   1e-12  
d  -0.664248131   1e-12  
d  -0.659238938   1e-12  
d  -0.654711609   1e-12  
d  -0.647722377   1e-12  
d  -0.638446566   1e-12  
d  -0.627469351   1e-12  
d  -0.618931456   1e-12  
d  -0.612026418   1e-12  
d  -0.606858328   1e-12  
d  -0.602639308   1e-12  
d  -0.596913593   1e-12  
d  -0.590822881   1e-12  
d  -0.584959608   1e-12  
d  -0.579913119   1e-12  
d  -0.576076827   1e-12  
d  -0.572072694   1e-12  
d  -0.567003569   1e-12  
d  -0.561509194   1e-12  
d  -0.556281996   1e-12  
d  -0.551465624   1e-12  
d  -0.547649547   1e-12  
d  -0.542756778   1e-12  
d  -0.536212574   1e-12  
d  -0.528793963   1e-12  
d  -0.521493719   1e-12  
d  -0.515510512   1e-12  
d  -0.510748141   1e-12  
d  -0.506794564   1e-12  
d  -0.503442356   1e-12  
d  -0.5000901   1e-12  
d  -0.496220992   1e-12  
d  -0.492768947   1e-12  
d  -0.489135656   1e-12  
d  -0.483907575   1e-12  
d  -0.47719995   1e-12  
d  -0.467740206   1e-12  
d  -0.454914923   1e-12  
d  -0.436317563   1e-12  
d  -0.417996665   1e-12  
d  -0.406628757   1e-12  
d  -0.398643291   1e-12  
d  -0.392838369   1e-12  
d  -0.388159325   1e-12  
d  -0.382096339   1e-12  
d  -0.375167768   1e-12  
d  -0.368507905   1e-12  
d  -0.363448997   1e-12  
d  -0.35915171   1e-12  
d  -0.355814913   1e-12  
d  -0.352837862   1e-12  
d  -0.35037353   1e-12  
d  -0.348244434   1e-12  
d  -0.346236583   1e-12  
d  -0.344273297   1e-12  
d  -0.34227688   1e-12  
d  -0.340434114   1e-12  
d  -0.338829549   1e-12  
d  -0.337223086   1e-12  
d  -0.335581659   1e-12  
d  -0.333796054   1e-12  
d  -0.331806668   1e-12  
d  -0.329428139   1e-12  
d  -0.326603602   1e-12  
d  -0.323233078   1e-12  
d  -0.319220748   1e-12  
d  -0.314555454   1e-12  
d  -0.308900762   1e-12  
d  -0.302018388   1e-12  
d  -0.294204842   1e-12  
d  -0.28603644   1e-12  
d  -0.278675631   1e-12  
d  -0.272413005   1e-12  
d  -0.267335569   1e-12  
d  -0.263140993   1e-12  
d  -0.257869288   1e-12  
d  -0.251080701   1e-12  
d  -0.244192121   1e-12  
d  -0.237533411   1e-12  
d  -0.23189169   1e-12  
d  -0.227109027   1e-12  
d  -0.222875123   1e-12  
d  -0.216750981   1e-12  
d  -0.208382243   1e-12  
d  -0.196864109   1e-12  
d  -0.18280654   1e-12  
d  -0.166715689   1e-12  
d  -0.154360103   1e-12  
d  -0.14554984   1e-12  
d  -0.13950658   1e-12  
d  -0.135127658   1e-12  
d  -0.131383271   1e-12  
d  -0.127331001   1e-12  
d  -0.123247507   1e-12  
d  -0.119039845   1e-12  
d  -0.115399023   1e-12  
d  -0.112319878   1e-12  
d  -0.109522334   1e-12  
d  -0.106735059   1e-12  
d  -0.103843671   1e-12  
d  -0.101204933   1e-12  
d  -0.0987647053   1e-12  
d  -0.0959077724   1e-12  
d  -0.0930359637   1e-12  
d  -0.0901381892   1e-12  
d  -0.0875549477   1e-12  
d  -0.0848169999   1e-12  
d  -0.0824659746   1e-12  
d  -0.0801858928   1e-12  
d  -0.0782072603   1e-12  
d  -0.0764188792   1e-12  
d  -0.0745407774   1e-12  
d  -0.0726899646   1e-12  
d  -0.0708516371   1e-12  
d  -0.0691591402   1e-12  
d  -0.0674967647   1e-12  
d  -0.0659357966   1e-12  
d  -0.0643587983   1e-12  
d  -0.0624951337   1e-12  
d  -0.0605349405   1e-12  
d  -0.0586081386   1e-12  
d  -0.0564603394   1e-12  
d  -0.054392534   1e-12  
d  -0.0525559523   1e-12  
d  -0.0506616963   1e-12  
d  -0.0486741382   1e-12  
d  -0.0466427992   1e-12  
d  -0.0443877681   1e-12  
d  -0.0421437075   1e-12  
d  -0.0400555933   1e-12  
d  -0.0376859899   1e-12  
d  -0.0355993657   1e-12  
d  -0.0336847305   1e-12  
d  -0.0316859336   1e-12  
d  -0.0299721809   1e-12  
d  -0.0282821158   1e-12  
d  -0.0262895354   1e-12  
d  -0.0244013636   1e-12  
d  -0.0224683563   1e-12  
d  -0.0202156647   1e-12  
d  -0.0176828515   1e-12  
d  -0.0151852035   1e-12  
d  -0.0123378506   1e-12  
