v ATLAS
# This file was created by ATLAS version 5.26.1.R on Wed Apr 18 02:29:27 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Electrode #0 = 0 (V) 
# Electrode #1 = 3 (V) 
o 1 Energy (eV) 
o 2 Transmission  (electrons)  
o 3 DOS(1/eV cm)  (electrons)  y=-0.03 
o 4 DOS(1/eV cm)  (electrons)  y=0.01 
o 5 DOS(1/eV cm)  (electrons)  y=0.014 
o 6 DOS(1/eV cm)  (electrons)  y=0.018 
o 7 DOS(1/eV cm)  (electrons)  y=0.06 
o 8 J(A/eV)  (electrons)  y=0.06 
p 8 3000  3001  3002  3003  3004  3005  3006  3007 
d  -3.13137314   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.13000314   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.12863314   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.1220876   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.12174709   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.11791888   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.1161505   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.11291125   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.11280206   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.10719714   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.10351652   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.10148304   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.09628212   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.09423098   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.09315207   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.09002201   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.08689196   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.08494544   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.08116884   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   3.31336878e-15   2.43413403e-26  
d  -3.07565991   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   6.80260493e-14   2.43413403e-26  
d  -3.0746732   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   1.82748488e-13   2.43413403e-26  
d  -3.06855733   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   9.51498658e-11   2.43413403e-26  
d  -3.06676213   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   6.29966204e-10   2.43413403e-26  
d  -3.06637437   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   9.51564953e-10   2.43413403e-26  
d  -3.06433483   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   8.57027079e-09   2.43413403e-26  
d  -3.06192094   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   1.2490395e-07   2.43413403e-26  
d  -3.05996023   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   1.20318652e-06   2.43413403e-26  
d  -3.05799952   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   1.31675202e-05   2.43413403e-26  
d  -3.05708883   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   4.27723469e-05   2.43413403e-26  
d  -3.05475971   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.000737282096   2.43413403e-26  
d  -3.05125746   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.00496839059   2.43413403e-26  
d  -3.04817052   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.01688201   2.43413403e-26  
d  -3.04780329   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.0191616073   2.43413403e-26  
d  -3.045799   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.0363766679   2.43413403e-26  
d  -3.04373916   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.065639889   2.43413403e-26  
d  -3.04218832   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.0988548743   2.43413403e-26  
d  -3.04099931   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.132837286   2.43413403e-26  
d  -3.03988785   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.173347223   2.43413403e-26  
d  -3.03855416   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.234606273   2.43413403e-26  
d  -3.03851775   1e-14   3.37131042e-15   9.64445628e-15   1e-14   9.56068112e-15   0.236523788   2.43413403e-26  
